h_country,nameOfAggr,year,quarter,subGroup,subGroupVal,C_Value,h_name,QI,YQ,isAngelKPI,aggFunc,Value,data_Pts,data_missing,isKPI,pct_missing,isYearAgg,isCountryAgg,qual4Stroke Ready,qual4Diamond,qual4Platinum,qual4Gold,qual4NA,MedianGeg_C,diffFromC,CSoAboveCountry,CSoAboveDiamond,CSoAbovePlatinum,CSoAboveGold,is1stgeqC,is1stGold,is1stPlat,is1stDiam
Neverland,door_to_needle,2018,all,prenotification,NA,NA,Paradise,door_to_needle,2018,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2018,all,imaging_done,TRUE,NA,Paradise,door_to_needle,2018,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2018,all,imaging_done,NA,NA,Paradise,door_to_needle,2018,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2018,all,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_needle,2018,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2018,all,stroke_type,ischemic,NA,Paradise,door_to_needle,2018,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2018,all,stroke_type,subarachnoid hemorrhage,NA,Paradise,door_to_needle,2018,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2018,all,gender,female,NA,Paradise,door_to_needle,2018,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2018,all,gender,male,NA,Paradise,door_to_needle,2018,FALSE,median,NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,NA,NA,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,30.6,62,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,first_hospital,TRUE,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,30.6,62,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,prenotification,NA,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,30.6,62,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,imaging_done,FALSE,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,0,1,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,imaging_done,TRUE,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,31.1,61,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,stroke_type,intracerebral hemorrhage,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,0,2,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,stroke_type,ischemic,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,31.7,60,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,gender,female,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,51.9,27,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q1,gender,male,NA,Paradise,discharge_any_anticoagulant,2019 Q1,TRUE,pct,14.3,35,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,NA,NA,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,64.5,62,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,first_hospital,TRUE,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,64.5,62,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,prenotification,NA,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,64.5,62,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,imaging_done,FALSE,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,0,1,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,imaging_done,TRUE,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,65.6,61,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,stroke_type,intracerebral hemorrhage,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,0,2,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,stroke_type,ischemic,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,66.7,60,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,gender,female,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,40.7,27,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q1,gender,male,NA,Paradise,discharge_any_antiplatelet,2019 Q1,TRUE,pct,82.9,35,0,FALSE,0,FALSE,FALSE,0,0,0,1,0,NA,NA,0,0,0,1,0,1,0,0
Neverland,dgt_leq_120,2019,Q1,NA,NA,14.3,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,NA,NA,35.7,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,NA,NA,104.5,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q1,first_hospital,TRUE,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q1,prenotification,NA,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q1,imaging_done,FALSE,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q1,imaging_done,TRUE,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q1,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q1,stroke_type,ischemic,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q1,gender,female,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q1,gender,male,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,first_hospital,TRUE,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,prenotification,NA,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,imaging_done,FALSE,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,imaging_done,TRUE,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,stroke_type,ischemic,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,gender,female,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q1,gender,male,NA,Paradise,door_to_groin,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,first_hospital,TRUE,NA,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,prenotification,NA,NA,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,imaging_done,FALSE,NA,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,imaging_done,TRUE,NA,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,stroke_type,ischemic,NA,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,gender,female,NA,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q1,gender,male,NA,Paradise,door_to_groin,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,NA,NA,85.7,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,NA,NA,85.7,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,NA,NA,33,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,first_hospital,TRUE,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,prenotification,NA,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,imaging_done,FALSE,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,imaging_done,TRUE,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,stroke_type,ischemic,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,gender,female,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_60,2019,Q1,gender,male,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,first_hospital,TRUE,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,prenotification,NA,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,imaging_done,FALSE,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,imaging_done,TRUE,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,stroke_type,ischemic,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,gender,female,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dnt_leq_45,2019,Q1,gender,male,NA,Paradise,door_to_needle,2019 Q1,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,first_hospital,TRUE,NA,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,prenotification,NA,NA,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,imaging_done,FALSE,NA,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,imaging_done,TRUE,NA,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,stroke_type,ischemic,NA,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,gender,female,NA,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_needle,2019,Q1,gender,male,NA,Paradise,door_to_needle,2019 Q1,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q2,NA,NA,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,19.6,56,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q2,first_hospital,TRUE,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,19.6,56,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q2,prenotification,NA,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,19.6,56,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q2,imaging_done,TRUE,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,19.6,56,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q2,stroke_type,cerebral venous thrombosis,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,100,1,0,FALSE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,1,1,1,0,0,0,1
Neverland,af_p_dis_anticoag,2019,Q2,stroke_type,intracerebral hemorrhage,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,NA,0,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q2,stroke_type,ischemic,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,18.2,55,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q2,gender,female,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,26.1,23,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Neverland,af_p_dis_anticoag,2019,Q2,gender,male,NA,Paradise,discharge_any_anticoagulant,2019 Q2,TRUE,pct,15.2,33,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,1,1,1,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q2,NA,NA,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,78.6,56,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q2,first_hospital,TRUE,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,78.6,56,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q2,prenotification,NA,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,78.6,56,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q2,imaging_done,TRUE,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,78.6,56,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q2,stroke_type,cerebral venous thrombosis,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,0,1,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q2,stroke_type,intracerebral hemorrhage,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,NA,0,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q2,stroke_type,ischemic,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,80,55,0,FALSE,0,FALSE,FALSE,0,0,0,1,0,NA,NA,0,0,0,1,0,1,0,0
Neverland,isp_dis_antiplat,2019,Q2,gender,female,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,69.6,23,0,FALSE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,1,0,0,0,0
Neverland,isp_dis_antiplat,2019,Q2,gender,male,NA,Paradise,discharge_any_antiplatelet,2019 Q2,TRUE,pct,84.8,33,0,FALSE,0,FALSE,FALSE,0,0,0,1,0,NA,NA,0,0,0,2,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,NA,NA,50,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q2,NA,NA,100,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,door_to_groin,2019,Q2,NA,NA,58,Paradise,door_to_groin,2019 Q2,FALSE,median,NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,first_hospital,TRUE,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,prenotification,NA,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,imaging_done,TRUE,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,stroke_type,cerebral venous thrombosis,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,stroke_type,ischemic,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,gender,female,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_120,2019,Q2,gender,male,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q2,first_hospital,TRUE,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q2,prenotification,NA,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q2,imaging_done,TRUE,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q2,stroke_type,cerebral venous thrombosis,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q2,stroke_type,intracerebral hemorrhage,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q2,stroke_type,ischemic,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
Neverland,dgt_leq_90,2019,Q2,gender,female,NA,Paradise,door_to_groin,2019 Q2,TRUE,pct,NA,0,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0
