"h_country","nameOfAggr","year","quarter","subGroup","subGroupVal","C_Value","h_name","QI","YQ","isAngelKPI","aggFunc","Value","data_Pts","data_missing","isKPI","pct_missing","isYearAgg","isCountryAgg","qual4Diamond","qual4Stroke Ready","qual4Gold","qual4Platinum","qual4NA","MedianGeg_C","diffFromC","CSoAboveCountry","CSoAboveDiamond","CSoAbovePlatinum","CSoAboveGold","is1stgeqC","is1stGold","is1stPlat","is1stDiam"
"Over rainbow","dnt_leq_45",2018,"Q4","stroke_type","ischemic",75,"Hope","door_to_needle","2018 Q4",TRUE,"pct",85.7,14,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,10.7,10,10,10,10,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"Q4","stroke_type","transient ischemic",NA,"Hope","door_to_needle","2018 Q4",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,10,10,10,10,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"Q4","gender","female",75,"Hope","door_to_needle","2018 Q4",TRUE,"pct",85.7,7,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,10.7,11,11,11,11,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"Q4","gender","male",75,"Hope","door_to_needle","2018 Q4",TRUE,"pct",85.7,7,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,10.7,12,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2018,"Q4",NA,NA,19,"Hope","door_to_needle","2018 Q4",FALSE,"median",19,14,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,13,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2018,"Q4","prenotification",NA,19,"Hope","door_to_needle","2018 Q4",FALSE,"median",19,14,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,14,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2018,"Q4","imaging_done","TRUE",19,"Hope","door_to_needle","2018 Q4",FALSE,"median",19,14,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,15,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2018,"Q4","stroke_type","intracerebral hemorrhage",NA,"Hope","door_to_needle","2018 Q4",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,15,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2018,"Q4","stroke_type","ischemic",19,"Hope","door_to_needle","2018 Q4",FALSE,"median",19,14,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,16,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2018,"Q4","stroke_type","transient ischemic",NA,"Hope","door_to_needle","2018 Q4",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,16,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2018,"Q4","gender","female",18,"Hope","door_to_needle","2018 Q4",FALSE,"median",18,7,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,17,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2018,"Q4","gender","male",19.5,"Hope","door_to_needle","2018 Q4",FALSE,"median",19,7,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,0,-0.5,17,12,12,12,0,0,0,0
"Over rainbow","dnt_leq_60",2018,"all",NA,NA,93.7,"Hope","door_to_needle","2018",TRUE,"pct",93.3,45,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,0,-0.400000000000006,0,1,1,1,0,0,0,1
"Over rainbow","dnt_leq_60",2018,"all","prenotification",NA,93.7,"Hope","door_to_needle","2018",TRUE,"pct",93.3,45,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,0,-0.400000000000006,0,2,2,2,0,0,0,0
"Over rainbow","dnt_leq_60",2018,"all","imaging_done","TRUE",93.6,"Hope","door_to_needle","2018",TRUE,"pct",93.2,44,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,0,-0.399999999999991,0,3,3,3,0,0,0,0
"Over rainbow","dnt_leq_60",2018,"all","imaging_done",NA,100,"Hope","door_to_needle","2018",TRUE,"pct",100,1,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,0,1,4,4,4,1,0,0,0
"Over rainbow","dnt_leq_60",2018,"all","stroke_type","intracerebral hemorrhage",NA,"Hope","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,1,4,4,4,NA,0,0,0
"Over rainbow","dnt_leq_60",2018,"all","stroke_type","ischemic",93.7,"Hope","door_to_needle","2018",TRUE,"pct",93.3,45,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,0,-0.400000000000006,1,5,5,5,0,0,0,0
"Over rainbow","dnt_leq_60",2018,"all","stroke_type","subarachnoid hemorrhage",NA,"Hope","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,1,5,5,5,NA,0,0,0
"Over rainbow","dnt_leq_60",2018,"all","stroke_type","transient ischemic",NA,"Hope","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,1,5,5,5,NA,0,0,0
"Over rainbow","dnt_leq_60",2018,"all","gender","female",94.3,"Hope","door_to_needle","2018",TRUE,"pct",100,14,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,5.7,2,6,6,6,0,0,0,0
"Over rainbow","dnt_leq_60",2018,"all","gender","male",93.2,"Hope","door_to_needle","2018",TRUE,"pct",90.3,31,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,0,-2.90000000000001,2,7,7,7,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all",NA,NA,77.2,"Hope","door_to_needle","2018",TRUE,"pct",77.8,45,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,0.599999999999994,3,8,8,8,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","prenotification",NA,77.2,"Hope","door_to_needle","2018",TRUE,"pct",77.8,45,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,0.599999999999994,4,9,9,9,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","imaging_done","TRUE",76.9,"Hope","door_to_needle","2018",TRUE,"pct",77.3,44,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,0.399999999999991,5,10,10,10,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","imaging_done",NA,100,"Hope","door_to_needle","2018",TRUE,"pct",100,1,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,0,6,11,11,11,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","stroke_type","intracerebral hemorrhage",NA,"Hope","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,6,11,11,11,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","stroke_type","ischemic",77.2,"Hope","door_to_needle","2018",TRUE,"pct",77.8,45,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,0.599999999999994,7,12,12,12,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","stroke_type","subarachnoid hemorrhage",NA,"Hope","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,7,12,12,12,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","stroke_type","transient ischemic",NA,"Hope","door_to_needle","2018",TRUE,"pct",NA,0,0,TRUE,0,TRUE,FALSE,0,1,0,0,0,NA,NA,7,12,12,12,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","gender","female",82.9,"Hope","door_to_needle","2018",TRUE,"pct",92.9,14,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,1,10,8,13,13,13,0,0,0,0
"Over rainbow","dnt_leq_45",2018,"all","gender","male",72.7,"Hope","door_to_needle","2018",TRUE,"pct",71,31,0,TRUE,0,TRUE,FALSE,1,0,0,0,0,0,-1.7,8,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all",NA,NA,19,"Hope","door_to_needle","2018",FALSE,"median",19,45,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,1,0,9,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","prenotification",NA,19,"Hope","door_to_needle","2018",FALSE,"median",19,45,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,1,0,10,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","imaging_done","TRUE",19.5,"Hope","door_to_needle","2018",FALSE,"median",19,44,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,0,-0.5,10,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","imaging_done",NA,18,"Hope","door_to_needle","2018",FALSE,"median",18,1,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,1,0,11,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","stroke_type","intracerebral hemorrhage",NA,"Hope","door_to_needle","2018",FALSE,"median",NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,11,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","stroke_type","ischemic",19,"Hope","door_to_needle","2018",FALSE,"median",19,45,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,1,0,12,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","stroke_type","subarachnoid hemorrhage",NA,"Hope","door_to_needle","2018",FALSE,"median",NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,12,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","stroke_type","transient ischemic",NA,"Hope","door_to_needle","2018",FALSE,"median",NA,0,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,NA,NA,12,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","gender","female",19,"Hope","door_to_needle","2018",FALSE,"median",18,14,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,0,-1,12,14,14,14,0,0,0,0
"Over rainbow","door_to_needle",2018,"all","gender","male",19.5,"Hope","door_to_needle","2018",FALSE,"median",20,31,0,TRUE,0,TRUE,FALSE,0,0,0,0,1,1,0.5,13,14,14,14,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1",NA,NA,93.2,"Hope","door_to_needle","2019 Q1",TRUE,"pct",86.5,37,1,TRUE,2.6,FALSE,FALSE,1,0,0,0,0,0,-6.7,0,1,1,1,0,0,0,1
"Over rainbow","dnt_leq_60",2019,"Q1","prenotification",NA,93.2,"Hope","door_to_needle","2019 Q1",TRUE,"pct",86.5,37,1,TRUE,2.6,FALSE,FALSE,1,0,0,0,0,0,-6.7,0,2,2,2,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","imaging_done","FALSE",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,2,2,2,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","imaging_done","TRUE",93.2,"Hope","door_to_needle","2019 Q1",TRUE,"pct",86.5,37,1,TRUE,2.6,FALSE,FALSE,1,0,0,0,0,0,-6.7,0,3,3,3,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","imaging_done",NA,NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,3,3,3,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","stroke_type","cerebral venous thrombosis",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,3,3,3,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","stroke_type","intracerebral hemorrhage",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,3,3,3,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","stroke_type","ischemic",93.2,"Hope","door_to_needle","2019 Q1",TRUE,"pct",86.5,37,1,TRUE,2.6,FALSE,FALSE,1,0,0,0,0,0,-6.7,0,4,4,4,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","stroke_type","subarachnoid hemorrhage",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,4,4,4,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","stroke_type","transient ischemic",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,4,4,4,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","gender","female",85.3,"Hope","door_to_needle","2019 Q1",TRUE,"pct",70.6,17,1,TRUE,5.6,FALSE,FALSE,0,0,1,0,0,0,-14.7,0,4,4,5,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q1","gender","male",100,"Hope","door_to_needle","2019 Q1",TRUE,"pct",100,20,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,0,1,5,5,6,1,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1",NA,NA,83.6,"Hope","door_to_needle","2019 Q1",TRUE,"pct",75.7,37,1,TRUE,2.6,FALSE,FALSE,1,0,0,0,0,0,-7.89999999999999,1,6,6,7,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","prenotification",NA,83.6,"Hope","door_to_needle","2019 Q1",TRUE,"pct",75.7,37,1,TRUE,2.6,FALSE,FALSE,1,0,0,0,0,0,-7.89999999999999,1,7,7,8,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","imaging_done","FALSE",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,1,7,7,8,NA,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","imaging_done","TRUE",83.6,"Hope","door_to_needle","2019 Q1",TRUE,"pct",75.7,37,1,TRUE,2.6,FALSE,FALSE,1,0,0,0,0,0,-7.89999999999999,1,8,8,9,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","imaging_done",NA,NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,1,8,8,9,NA,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","stroke_type","cerebral venous thrombosis",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,1,8,8,9,NA,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","stroke_type","intracerebral hemorrhage",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,1,8,8,9,NA,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","stroke_type","ischemic",83.6,"Hope","door_to_needle","2019 Q1",TRUE,"pct",75.7,37,1,TRUE,2.6,FALSE,FALSE,1,0,0,0,0,0,-7.89999999999999,1,9,9,10,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","stroke_type","subarachnoid hemorrhage",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,1,9,9,10,NA,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","stroke_type","transient ischemic",NA,"Hope","door_to_needle","2019 Q1",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,1,9,9,10,NA,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","gender","female",76.5,"Hope","door_to_needle","2019 Q1",TRUE,"pct",64.7,17,1,TRUE,5.6,FALSE,FALSE,1,0,0,0,0,0,-11.8,1,10,10,11,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q1","gender","male",89.7,"Hope","door_to_needle","2019 Q1",TRUE,"pct",85,20,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-4.7,1,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1",NA,NA,22,"Hope","door_to_needle","2019 Q1",FALSE,"median",22,37,1,TRUE,2.6,FALSE,FALSE,0,0,0,0,1,1,0,2,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","prenotification",NA,22,"Hope","door_to_needle","2019 Q1",FALSE,"median",22,37,1,TRUE,2.6,FALSE,FALSE,0,0,0,0,1,1,0,3,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","imaging_done","FALSE",NA,"Hope","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,3,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","imaging_done","TRUE",22,"Hope","door_to_needle","2019 Q1",FALSE,"median",22,37,1,TRUE,2.6,FALSE,FALSE,0,0,0,0,1,1,0,4,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","imaging_done",NA,NA,"Hope","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,4,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","stroke_type","cerebral venous thrombosis",NA,"Hope","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,4,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","stroke_type","intracerebral hemorrhage",NA,"Hope","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,4,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","stroke_type","ischemic",22,"Hope","door_to_needle","2019 Q1",FALSE,"median",22,37,1,TRUE,2.6,FALSE,FALSE,0,0,0,0,1,1,0,5,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","stroke_type","subarachnoid hemorrhage",NA,"Hope","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,5,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","stroke_type","transient ischemic",NA,"Hope","door_to_needle","2019 Q1",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,5,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","gender","female",26.5,"Hope","door_to_needle","2019 Q1",FALSE,"median",30,17,1,TRUE,5.6,FALSE,FALSE,0,0,0,0,1,1,3.5,6,11,11,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q1","gender","male",18,"Hope","door_to_needle","2019 Q1",FALSE,"median",18.5,20,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0.5,7,11,11,12,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q2",NA,NA,91.6,"Hope","door_to_needle","2019 Q2",TRUE,"pct",88.9,36,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-2.69999999999999,0,1,1,1,0,0,0,1
"Over rainbow","dnt_leq_60",2019,"Q2","prenotification",NA,91.6,"Hope","door_to_needle","2019 Q2",TRUE,"pct",88.9,36,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-2.69999999999999,0,2,2,2,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q2","imaging_done","FALSE",NA,"Hope","door_to_needle","2019 Q2",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,2,2,2,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q2","imaging_done","TRUE",91.6,"Hope","door_to_needle","2019 Q2",TRUE,"pct",88.9,36,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-2.69999999999999,0,3,3,3,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q2","stroke_type","ischemic",91.6,"Hope","door_to_needle","2019 Q2",TRUE,"pct",88.9,36,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-2.69999999999999,0,4,4,4,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q2","gender","female",90.9,"Hope","door_to_needle","2019 Q2",TRUE,"pct",91.7,12,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,0.799999999999997,1,5,5,5,1,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q2","gender","male",92.2,"Hope","door_to_needle","2019 Q2",TRUE,"pct",87.5,24,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-4.7,1,6,6,6,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q2",NA,NA,84.2,"Hope","door_to_needle","2019 Q2",TRUE,"pct",83.3,36,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-0.900000000000006,1,7,7,7,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q2","prenotification",NA,84.2,"Hope","door_to_needle","2019 Q2",TRUE,"pct",83.3,36,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-0.900000000000006,1,8,8,8,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q2","imaging_done","FALSE",NA,"Hope","door_to_needle","2019 Q2",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,1,8,8,8,NA,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q2","imaging_done","TRUE",84.2,"Hope","door_to_needle","2019 Q2",TRUE,"pct",83.3,36,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-0.900000000000006,1,9,9,9,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q2","stroke_type","ischemic",84.2,"Hope","door_to_needle","2019 Q2",TRUE,"pct",83.3,36,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-0.900000000000006,1,10,10,10,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q2","gender","female",75,"Hope","door_to_needle","2019 Q2",TRUE,"pct",75,12,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,1,0,2,11,11,11,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q2","gender","male",92.2,"Hope","door_to_needle","2019 Q2",TRUE,"pct",87.5,24,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-4.7,2,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q2",NA,NA,19,"Hope","door_to_needle","2019 Q2",FALSE,"median",19,36,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,3,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q2","prenotification",NA,19,"Hope","door_to_needle","2019 Q2",FALSE,"median",19,36,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,4,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q2","imaging_done","FALSE",NA,"Hope","door_to_needle","2019 Q2",FALSE,"median",NA,0,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,NA,NA,4,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q2","imaging_done","TRUE",19,"Hope","door_to_needle","2019 Q2",FALSE,"median",19,36,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,5,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q2","stroke_type","ischemic",19,"Hope","door_to_needle","2019 Q2",FALSE,"median",19,36,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,6,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q2","gender","female",20,"Hope","door_to_needle","2019 Q2",FALSE,"median",21,12,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,1,7,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q2","gender","male",18,"Hope","door_to_needle","2019 Q2",FALSE,"median",18,24,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,8,12,12,12,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q3",NA,NA,91.7,"Hope","door_to_needle","2019 Q3",TRUE,"pct",85.7,42,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-6,0,1,1,1,0,0,0,1
"Over rainbow","dnt_leq_60",2019,"Q3","prenotification",NA,91.7,"Hope","door_to_needle","2019 Q3",TRUE,"pct",85.7,42,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-6,0,2,2,2,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q3","imaging_done","FALSE",NA,"Hope","door_to_needle","2019 Q3",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,2,2,2,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q3","imaging_done","TRUE",91.7,"Hope","door_to_needle","2019 Q3",TRUE,"pct",85.7,42,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-6,0,3,3,3,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q3","stroke_type","ischemic",91.7,"Hope","door_to_needle","2019 Q3",TRUE,"pct",85.7,42,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-6,0,4,4,4,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q3","gender","female",88.2,"Hope","door_to_needle","2019 Q3",TRUE,"pct",82.4,17,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-5.8,0,5,5,5,0,0,0,0
"Over rainbow","dnt_leq_60",2019,"Q3","gender","male",94,"Hope","door_to_needle","2019 Q3",TRUE,"pct",88,25,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-6,0,6,6,6,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q3",NA,NA,84.5,"Hope","door_to_needle","2019 Q3",TRUE,"pct",78.6,42,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-5.90000000000001,0,7,7,7,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q3","prenotification",NA,84.5,"Hope","door_to_needle","2019 Q3",TRUE,"pct",78.6,42,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-5.90000000000001,0,8,8,8,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q3","imaging_done","FALSE",NA,"Hope","door_to_needle","2019 Q3",TRUE,"pct",NA,0,0,TRUE,0,FALSE,FALSE,0,1,0,0,0,NA,NA,0,8,8,8,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q3","imaging_done","TRUE",84.5,"Hope","door_to_needle","2019 Q3",TRUE,"pct",78.6,42,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-5.90000000000001,0,9,9,9,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q3","stroke_type","ischemic",84.5,"Hope","door_to_needle","2019 Q3",TRUE,"pct",78.6,42,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-5.90000000000001,0,10,10,10,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q3","gender","female",82.4,"Hope","door_to_needle","2019 Q3",TRUE,"pct",76.5,17,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-5.90000000000001,0,11,11,11,0,0,0,0
"Over rainbow","dnt_leq_45",2019,"Q3","gender","male",86,"Hope","door_to_needle","2019 Q3",TRUE,"pct",80,25,0,TRUE,0,FALSE,FALSE,1,0,0,0,0,0,-6,0,12,12,12,0,0,0,0
"Over rainbow","door_to_needle",2019,"Q3",NA,NA,20,"Hope","door_to_needle","2019 Q3",FALSE,"median",20,42,0,TRUE,0,FALSE,FALSE,0,0,0,0,1,1,0,1,12,12,12,1,0,0,0
